Company,Product,TypeName,Inches,Ram,OS,Weight,Price,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,cluster
Dell,Precision 3520,Workstation,0.6626506024096387,0.0967741935483871,Windows 10,0.3416458852867831,0.2681856540084388,Full HD,0.2239288601455133,0.2241379310344827,Yes,No,No,Intel,0.7037037037037036,Core i7 7700HQ,0.1215686274509803,0.0,SSD,No,Nvidia,Quadro M620,1
HP,EliteBook 850,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.286783042394015,0.1763713080168776,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
HP,ProBook 450,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3516209476309227,0.0834565400843881,Standard,0.0,0.0,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620,1
Toshiba,Tecra Z50-C-144,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.2067510548523206,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i7 6500U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,1
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.189873417721519,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.7037037037037036,Core i7 7700HQ,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 630,1
Acer,Swift SF114-31-P5HY,Notebook,0.4698795180722893,0.032258064516129,Windows 10,0.2269326683291771,0.0295358649789029,Standard,0.0,0.0,No,No,No,Intel,0.2592592592592592,Pentium Quad Core N3710,0.0588235294117647,0.0,Flash Storage,No,Intel,HD Graphics 405,2
Dell,Latitude 5580,Notebook,0.6626506024096387,0.032258064516129,Linux,0.3092269326683292,0.1172995780590717,Standard,0.0,0.0,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620,1
Dell,Vostro 3568,Notebook,0.6626506024096387,0.032258064516129,Linux,0.371571072319202,0.0666666666666666,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.0588235294117647,0.0,SSD,No,AMD,Radeon R5 M420,1
HP,EliteBook 850,Ultrabook,0.6626506024096387,0.0967741935483871,Windows 10,0.286783042394015,0.2050632911392405,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.2470588235294117,0.0,SSD,No,Intel,HD Graphics 620,1
HP,ProBook 650,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.4039900249376559,0.160337552742616,Standard,0.0,0.0,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,2
Lenovo,ThinkPad T470,Notebook,0.4698795180722893,0.0967741935483871,Windows 7,0.2394014962593516,0.2178902953586498,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,2
Fujitsu,LifeBook A557,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.1054852320675105,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
HP,EliteBook 850,Notebook,0.6626506024096387,0.032258064516129,Windows 7,0.2967581047381546,0.1279324894514767,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520,1
Mediacom,SmartBook 140,Notebook,0.4698795180722893,0.0,Windows 10,0.1770573566084788,0.010970464135021,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.1999999999999999,Atom x5-Z8350,0.0117647058823529,0.0,Flash Storage,No,Intel,HD Graphics,2
Lenovo,IdeaPad 320-15IKBN,Notebook,0.6626506024096387,0.032258064516129,No OS,0.3765586034912719,0.0496202531645569,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 620,1
Dell,XPS 15,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.2778059071729958,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7037037037037036,Core i7 7700HQ,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce GTX 1050,1
Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.2768079800498753,0.110548523206751,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.2592592592592592,Core i5 8250U,0.1215686274509803,0.0,SSD,No,Intel,UHD Graphics 620,1
Lenovo,IdeaPad 100S-14IBR,Notebook,0.4698795180722893,0.0,Windows 10,0.1820448877805486,0.0126582278481012,Standard,0.0,0.0,No,No,No,Intel,0.2592592592592592,Celeron Dual Core N3060,0.0117647058823529,0.0,Flash Storage,No,Intel,HD Graphics 400,2
Lenovo,Thinkpad Yoga,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.1695760598503741,0.2672438818565401,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Acer,Extensa EX2540,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.4264339152119701,0.0465822784810126,Standard,0.0,0.0,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520,1
Lenovo,IdeaPad 100S-14IBR,Notebook,0.4698795180722893,0.032258064516129,Windows 10,0.1845386533665835,0.0168776371308016,Standard,0.0,0.0,No,No,No,Intel,0.2592592592592592,Celeron Dual Core N3060,0.0117647058823529,0.0,Flash Storage,No,Intel,HD Graphics,2
Acer,Swift 3,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.2768079800498753,0.1257383966244726,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,Graphics 620,2
Toshiba,Portege Z30-C-16J,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.1271820448877805,0.1753586497890295,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,0
Lenovo,Thinkpad X270,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.1670822942643392,0.2379746835443038,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Dell,XPS 13,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.1271820448877805,0.2153417721518987,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.2592592592592592,Core i5 8250U,0.1215686274509803,0.0,SSD,No,Intel,UHD Graphics 620,0
HP,250 G6,Notebook,0.6626506024096387,0.032258064516129,No OS,0.2917705735660848,0.0322194092827004,Standard,0.0,0.0,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520,1
Toshiba,Tecra A50-D-11M,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.150210970464135,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620,1
Dell,Inspiron 5570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.1257383966244726,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.3333333333333333,Core i7 8550U,0.1215686274509803,0.0,SSD,No,AMD,Radeon 530,1
Dell,Latitude E7470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2169576059850374,0.1780590717299578,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5555555555555555,Core i5 6300U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,2
Lenovo,IdeaPad 320-15ISK,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3765586034912719,0.060928270042194,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520,1
Toshiba,Satellite Pro,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3516209476309227,0.0546835443037974,Standard,0.0,0.0,No,No,No,Intel,0.4444444444444445,Core i3 6100U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 520,1
Toshiba,Tecra Z50-D-10E,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.1829535864978902,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
Acer,Aspire 3,Notebook,0.6626506024096387,0.032258064516129,Linux,0.3516209476309227,0.040168776371308,Standard,0.0,0.0,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 520,1
Microsoft,Surface Laptop,Ultrabook,0.4096385542168675,0.0967741935483871,Windows 10 S,0.1401496259351621,0.2858818565400843,Standard,0.3597413096200485,0.5287356321839081,Yes,No,No,Intel,0.7037037037037036,Core i7 7600U,0.1215686274509803,0.0,SSD,No,Intel,Iris Plus Graphics 640,0
Lenovo,Yoga 720-13IKB,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.1521197007481297,0.1451476793248945,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Lenovo,IdeaPad 320-15AST,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3765586034912719,0.0295358649789029,Standard,0.0,0.0,No,No,No,AMD,0.4814814814814815,E-Series E2-9000,0.0588235294117647,0.0,SSD,No,AMD,Radeon R2 Graphics,1
HP,Pavilion X360,2 in 1 Convertible,0.4698795180722893,0.032258064516129,Windows 10,0.2344139650872818,0.0886075949367088,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.5555555555555555,Core i3 7100U,0.0588235294117647,0.0,SSD,No,Nvidia,GeForce 940MX,2
Asus,Zenbook 3,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.1022443890274314,0.1621940928270042,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,2
MSI,GV62M 7RD,Gaming,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.1390548523206751,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7300HQ,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce GTX 1050,1
HP,17-bs000nv I3,Notebook,0.8674698795180725,0.032258064516129,Windows 10,0.4513715710723192,0.0886075949367088,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.4074074074074074,Core i3 6006U,0.1215686274509803,0.0,SSD,No,AMD,Radeon R5 520,1
Lenovo,Yoga 730,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.1246882793017456,0.2236286919831223,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.3333333333333333,Core i7 8550U,0.2470588235294117,0.0,SSD,No,Intel,UHD Graphics 620,0
HP,250 G6,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.2917705735660848,0.0740270042194092,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,AMD,Radeon 520,1
Lenovo,V110-15ISK (3855U/4GB/500GB/W10),Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3516209476309227,0.0243037974683544,Standard,0.0,0.0,No,No,No,Intel,0.2592592592592592,Celeron Dual Core 3855U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 510,1
Acer,Chromebook 14,Notebook,0.4698795180722893,0.032258064516129,Chrome OS,0.1895261845386533,0.0339240506329113,Standard,0.0,0.0,No,No,No,Intel,0.2592592592592592,Celeron Dual Core 3855U,0.0117647058823529,0.0,Flash Storage,No,Intel,HD Graphics 510,2
Lenovo,IdeaPad 520s-14IKB,Notebook,0.4698795180722893,0.032258064516129,Windows 10,0.2518703241895262,0.0886075949367088,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,2
HP,ZBook 17,Workstation,0.8674698795180725,0.0967741935483871,Windows 10,0.6109725685785536,0.2926565400843882,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7037037037037036,Core i7 7700HQ,0.2411764705882353,0.0,HDD,No,Nvidia,Quadro M1200,1
Toshiba,Satellite Pro,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.2019950124688279,0.1348523206751055,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
HP,15-bs011nv (i7-7500U/4GB/500GB/Radeon,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3516209476309227,0.0869198312236286,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.2411764705882353,0.0,HDD,No,AMD,Radeon 530,1
Lenovo,IdeaPad 320-15AST,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3765586034912719,0.0379746835443038,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,AMD,0.7407407407407407,A9-Series 9420,0.1215686274509803,0.0,SSD,No,AMD,Radeon 530,1
Lenovo,V310-15ISK (i3-6006U/4GB/500GB/No,Notebook,0.6626506024096387,0.032258064516129,No OS,0.3017456359102244,0.0465822784810126,Standard,0.0,0.0,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520,1
Dell,Vostro 5568,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.371571072319202,0.1048101265822784,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
Acer,Spin 5,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.2269326683291771,0.1392405063291139,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.2592592592592592,Core i5 8250U,0.1215686274509803,0.0,SSD,No,Intel,UHD Graphics 620,0
Lenovo,Thinkpad T460p,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2768079800498753,0.1716455696202531,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5185185185185185,Core i5 6300HQ,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,2
Dell,Latitude 5480,Notebook,0.4698795180722893,0.0967741935483871,Linux,0.2369077306733167,0.1544303797468354,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7037037037037036,Core i5 7440HQ,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce 930MX,2
Lenovo,Thinkpad E470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2942643391521197,0.1152860759493671,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce 920MX,2
Dell,Latitude 5580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3017456359102244,0.1696202531645569,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
Lenovo,110-15ACL (A6-7310/4GB/500GB/W10),Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3740648379052369,0.020928270042194,Standard,0.0,0.0,No,No,No,AMD,0.4074074074074074,A6-Series 7310,0.2411764705882353,0.0,HDD,No,AMD,Radeon R4,1
Mediacom,Smartbook 142,Notebook,0.4698795180722893,0.032258064516129,Windows 10,0.1770573566084788,0.0153586497890295,Full HD,0.2239288601455133,0.3103448275862069,No,Yes,No,Intel,0.3777777777777777,Atom Z8350,0.0117647058823529,0.0,HDD,No,Intel,HD Graphics 400,2
HP,ProBook 470,Notebook,0.8674698795180725,0.0967741935483871,Windows 10,0.4837905236907731,0.1731645569620253,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce 930MX,1
Lenovo,ThinkPad X1,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.1197007481296758,0.2552978902953586,Quad HD+,0.4826192400970089,0.4827586206896552,No,Yes,No,Intel,0.5925925925925926,Core i7 6500U,0.2470588235294117,0.0,SSD,No,Intel,HD Graphics 520,2
HP,Pavilion X360,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.2219451371571073,0.1118312236286919,Standard,0.0,0.0,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Lenovo,ThinkPad T470s,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.1571072319201995,0.2236286919831223,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,2
Acer,Extensa EX2540-58KR,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.4264339152119701,0.0649789029535864,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620,1
Lenovo,ThinkPad 13,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.1870324189526184,0.1326582278481012,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Acer,Aspire ES1-572,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.4264339152119701,0.0399662447257384,Standard,0.0,0.0,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520,1
Dell,Vostro 3568,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.0828691983122362,Standard,0.0,0.0,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,1
Toshiba,Tecra X40-D-10G,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.1396508728179551,0.2297046413502109,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,2
Lenovo,Flex 5,2 in 1 Convertible,0.4698795180722893,0.0967741935483871,Windows 10,0.2518703241895262,0.1392405063291139,Full HD,0.2239288601455133,0.2241379310344827,Yes,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,2
Acer,Chromebook 14,Notebook,0.4698795180722893,0.0,Chrome OS,0.2468827930174563,0.0263291139240506,Standard,0.0,0.0,No,No,No,Intel,0.2592592592592592,Celeron Dual Core N3060,0.0117647058823529,0.0,Flash Storage,No,Intel,HD Graphics 400,2
HP,250 G6,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.2917705735660848,0.0616033755274261,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,1
Dell,Latitude 5480,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2269326683291771,0.1607949367088607,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,2
HP,EliteBook 850,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.286783042394015,0.2913080168776371,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5555555555555555,Core i5 6300U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,1
Lenovo,Thinkpad T460,Ultrabook,0.4698795180722893,0.032258064516129,Windows 10,0.2518703241895262,0.1556118143459915,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.084313725490196,0.0,SSD,No,Intel,HD Graphics 520,2
Asus,Pro P2540UA-XO0192R,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.4189526184538654,0.1140759493670886,Standard,0.0,0.0,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
HP,ZBook 15,Workstation,0.6626506024096387,0.0967741935483871,Windows 7,0.4738154613466334,0.2340928270042194,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.6296296296296297,Core i7 6700HQ,0.1215686274509803,0.0,SSD,No,Nvidia,Quadro M1000M,1
Acer,Aspire 3,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3516209476309227,0.0717299578059071,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
Dell,Latitude 3380,Notebook,0.385542168674699,0.032258064516129,Windows 10,0.2394014962593516,0.1139240506329113,Standard,0.0,0.0,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520,0
Acer,TravelMate P238-M,Notebook,0.385542168674699,0.032258064516129,Windows 10,0.2269326683291771,0.0811814345991561,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 520,0
Samsung,Notebook 9,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.1546134663341646,0.240506329113924,Full HD,0.2239288601455133,0.2241379310344827,Yes,No,No,Intel,0.6666666666666667,Core i7 7500U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Toshiba,Tecra A40-C-1E5,Notebook,0.4698795180722893,0.032258064516129,Windows 10,0.2643391521197007,0.1427848101265822,Standard,0.0,0.0,No,Yes,No,Intel,0.5185185185185185,Core i5 6200U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 520,2
HP,EliteBook 820,Ultrabook,0.2891566265060242,0.032258064516129,Windows 10,0.14214463840399,0.180590717299578,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,0
Acer,Swift 3,Notebook,0.4698795180722893,0.032258064516129,Windows 10,0.2768079800498753,0.0779746835443038,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5555555555555555,Core i3 7100U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 620,2
Dell,Inspiron 7567,Gaming,0.6626506024096387,0.0967741935483871,Windows 10,0.4812967581047382,0.1368776371308017,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7300HQ,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce GTX 1050,1
Lenovo,ThinkPad Yoga,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.1695760598503741,0.3031223628691983,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.2470588235294117,0.0,SSD,No,Intel,HD Graphics 620,0
Lenovo,Yoga 510-15IKB,2 in 1 Convertible,0.6626506024096387,0.0967741935483871,Windows 10,0.3466334164588529,0.1324894514767932,Full HD,0.2239288601455133,0.2241379310344827,Yes,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,AMD,Radeon R7 M460,1
Apple,"MacBook 12""",Ultrabook,0.2289156626506024,0.0967741935483871,Mac OS X,0.057356608478803,0.1672573839662447,Standard,0.3791430881164107,0.4827586206896552,No,Yes,Yes,Intel,0.111111111111111,Core M,0.2470588235294117,0.0,Flash Storage,No,Intel,HD Graphics 5300,0
Dell,Latitude 3580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.314214463840399,0.1073417721518987,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 620,1
Lenovo,Yoga 910-13IKB,2 in 1 Convertible,0.4578313253012049,0.0967741935483871,Windows 10,0.1720698254364089,0.1983122362869198,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,2
Dell,Vostro 5568,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.0953586497890295,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.1215686274509803,0.0,SSD,No,AMD,Radeon R5 M420X,1
HP,ZBook 17,Workstation,0.6626506024096387,0.0967741935483871,Windows 10,0.6109725685785536,0.3191392405063291,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7037037037037036,Core i7 7700HQ,0.1215686274509803,0.0,SSD,No,Nvidia,Quadro M2200,1
Asus,Pro P2540UA-XS51,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4189526184538654,0.1561181434599156,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
Dell,XPS 13,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.1496259351620948,0.2236286919831223,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
HP,EliteBook 820,Netbook,0.2891566265060242,0.0967741935483871,Windows 10,0.14214463840399,0.2050632911392405,Standard,0.0,0.0,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Toshiba,Satellite Pro,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3516209476309227,0.1022784810126582,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520,1
Samsung,Notebook 9,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.0299251870324189,0.2236286919831223,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
