Company,Product,TypeName,Inches,Ram,OS,Weight,Price,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model
Toshiba,Tecra Z50-C-144,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.20675105485232068,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.189873417721519,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.7037037037037036,Core i7 7700HQ,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 630
Acer,Swift SF114-31-P5HY,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.2269326683291771,0.029535864978902954,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Pentium Quad Core N3710,0.058823529411764705,0.0,Flash Storage,No,Intel,HD Graphics 405
Dell,Latitude 5580,Notebook,0.6626506024096387,0.03225806451612903,Linux,0.3092269326683292,0.11729957805907174,Standard,0.0,0.0,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Dell,Vostro 3568,Notebook,0.6626506024096387,0.03225806451612903,Linux,0.37157107231920206,0.06666666666666667,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,SSD,No,AMD,Radeon R5 M420
HP,EliteBook 850,Ultrabook,0.6626506024096387,0.0967741935483871,Windows 10,0.28678304239401503,0.20506329113924052,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
HP,ProBook 650,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.4039900249376559,0.16033755274261605,Standard,0.0,0.0,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,ThinkPad T470,Notebook,0.4698795180722893,0.0967741935483871,Windows 7,0.23940149625935161,0.2178902953586498,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Fujitsu,LifeBook A557,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.10548523206751055,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,EliteBook 850,Notebook,0.6626506024096387,0.03225806451612903,Windows 7,0.2967581047381546,0.12793248945147678,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Mediacom,SmartBook 140,Notebook,0.4698795180722893,0.0,Windows 10,0.1770573566084788,0.010970464135021098,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.19999999999999996,Atom x5-Z8350,0.011764705882352941,0.0,Flash Storage,No,Intel,HD Graphics
Lenovo,IdeaPad 320-15IKBN,Notebook,0.6626506024096387,0.03225806451612903,No OS,0.3765586034912719,0.04962025316455696,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
Dell,XPS 15,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.2778059071729958,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i7 7700HQ,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce GTX 1050
Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.27680798004987534,0.11054852320675106,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.25925925925925924,Core i5 8250U,0.12156862745098039,0.0,SSD,No,Intel,UHD Graphics 620
Lenovo,IdeaPad 100S-14IBR,Notebook,0.4698795180722893,0.0,Windows 10,0.18204488778054864,0.012658227848101266,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core N3060,0.011764705882352941,0.0,Flash Storage,No,Intel,HD Graphics 400
Lenovo,Thinkpad Yoga,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.1695760598503741,0.2672438818565401,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Acer,Extensa EX2540,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.4264339152119701,0.04658227848101266,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Lenovo,IdeaPad 100S-14IBR,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.18453865336658354,0.016877637130801686,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core N3060,0.011764705882352941,0.0,Flash Storage,No,Intel,HD Graphics
Acer,Swift 3,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.27680798004987534,0.1257383966244726,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,Graphics 620
Toshiba,Portege Z30-C-16J,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.12718204488778057,0.17535864978902954,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,Thinkpad X270,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.1670822942643392,0.2379746835443038,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,XPS 13,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.12718204488778057,0.21534177215189876,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.25925925925925924,Core i5 8250U,0.12156862745098039,0.0,SSD,No,Intel,UHD Graphics 620
HP,250 G6,Notebook,0.6626506024096387,0.03225806451612903,No OS,0.2917705735660848,0.032219409282700416,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Toshiba,Tecra A50-D-11M,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.150210970464135,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Dell,Inspiron 5570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.1257383966244726,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.3333333333333333,Core i7 8550U,0.12156862745098039,0.0,SSD,No,AMD,Radeon 530
Dell,Latitude E7470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.21695760598503744,0.1780590717299578,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5555555555555555,Core i5 6300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,IdeaPad 320-15ISK,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.060928270042194095,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Toshiba,Satellite Pro,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.05468354430379747,Standard,0.0,0.0,No,No,No,Intel,0.4444444444444445,Core i3 6100U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
Toshiba,Tecra Z50-D-10E,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.18295358649789029,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Acer,Aspire 3,Notebook,0.6626506024096387,0.03225806451612903,Linux,0.3516209476309227,0.040168776371308015,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
Microsoft,Surface Laptop,Ultrabook,0.40963855421686757,0.0967741935483871,Windows 10 S,0.14014962593516211,0.28588185654008436,Standard,0.3597413096200485,0.5287356321839081,Yes,No,No,Intel,0.7037037037037036,Core i7 7600U,0.12156862745098039,0.0,SSD,No,Intel,Iris Plus Graphics 640
Lenovo,Yoga 720-13IKB,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.15211970074812972,0.1451476793248945,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,IdeaPad 320-15AST,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.029535864978902954,Standard,0.0,0.0,No,No,No,AMD,0.48148148148148157,E-Series E2-9000,0.058823529411764705,0.0,SSD,No,AMD,Radeon R2 Graphics
HP,Pavilion X360,2 in 1 Convertible,0.4698795180722893,0.03225806451612903,Windows 10,0.2344139650872818,0.08860759493670886,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5555555555555555,Core i3 7100U,0.058823529411764705,0.0,SSD,No,Nvidia,GeForce 940MX
Asus,Zenbook 3,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.10224438902743146,0.16219409282700423,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
MSI,GV62M 7RD,Gaming,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.1390548523206751,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7300HQ,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce GTX 1050
HP,17-bs000nv I3,Notebook,0.8674698795180725,0.03225806451612903,Windows 10,0.45137157107231923,0.08860759493670886,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.40740740740740744,Core i3 6006U,0.12156862745098039,0.0,SSD,No,AMD,Radeon R5 520
Lenovo,Yoga 730,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.12468827930174564,0.22362869198312235,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.3333333333333333,Core i7 8550U,0.24705882352941178,0.0,SSD,No,Intel,UHD Graphics 620
HP,250 G6,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.2917705735660848,0.07402700421940929,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,AMD,Radeon 520
Lenovo,V110-15ISK (3855U/4GB/500GB/W10),Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.02430379746835443,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core 3855U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 510
Acer,Chromebook 14,Notebook,0.4698795180722893,0.03225806451612903,Chrome OS,0.18952618453865339,0.033924050632911394,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core 3855U,0.011764705882352941,0.0,Flash Storage,No,Intel,HD Graphics 510
Lenovo,IdeaPad 520s-14IKB,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.2518703241895262,0.08860759493670886,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,ZBook 17,Workstation,0.8674698795180725,0.0967741935483871,Windows 10,0.6109725685785536,0.2926565400843882,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i7 7700HQ,0.2411764705882353,0.0,HDD,No,Nvidia,Quadro M1200
Toshiba,Satellite Pro,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.20199501246882795,0.1348523206751055,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,15-bs011nv (i7-7500U/4GB/500GB/Radeon,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.08691983122362869,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.2411764705882353,0.0,HDD,No,AMD,Radeon 530
Lenovo,IdeaPad 320-15AST,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.0379746835443038,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,AMD,0.7407407407407407,A9-Series 9420,0.12156862745098039,0.0,SSD,No,AMD,Radeon 530
Lenovo,V310-15ISK (i3-6006U/4GB/500GB/No,Notebook,0.6626506024096387,0.03225806451612903,No OS,0.30174563591022446,0.04658227848101266,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Dell,Vostro 5568,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.37157107231920206,0.10481012658227848,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Acer,Spin 5,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.2269326683291771,0.13924050632911392,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.25925925925925924,Core i5 8250U,0.12156862745098039,0.0,SSD,No,Intel,UHD Graphics 620
Lenovo,Thinkpad T460p,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.27680798004987534,0.17164556962025315,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6300HQ,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Latitude 5480,Notebook,0.4698795180722893,0.0967741935483871,Linux,0.23690773067331672,0.15443037974683543,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i5 7440HQ,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 930MX
Lenovo,Thinkpad E470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.29426433915211975,0.1152860759493671,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 920MX
Dell,Latitude 5580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.30174563591022446,0.16962025316455695,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,110-15ACL (A6-7310/4GB/500GB/W10),Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3740648379052369,0.020928270042194094,Standard,0.0,0.0,No,No,No,AMD,0.40740740740740744,A6-Series 7310,0.2411764705882353,0.0,HDD,No,AMD,Radeon R4
Mediacom,Smartbook 142,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.1770573566084788,0.015358649789029536,Full HD,0.22392886014551333,0.3103448275862069,No,Yes,No,Intel,0.37777777777777777,Atom Z8350,0.011764705882352941,0.0,HDD,No,Intel,HD Graphics 400
HP,ProBook 470,Notebook,0.8674698795180725,0.0967741935483871,Windows 10,0.4837905236907731,0.17316455696202532,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 930MX
Lenovo,ThinkPad X1,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.11970074812967581,0.25529789029535865,Quad HD+,0.4826192400970089,0.4827586206896552,No,Yes,No,Intel,0.5925925925925926,Core i7 6500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 520
HP,Pavilion X360,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.2219451371571073,0.11183122362869198,Standard,0.0,0.0,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,ThinkPad T470s,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.15710723192019954,0.22362869198312235,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Acer,Extensa EX2540-58KR,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.4264339152119701,0.06497890295358649,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Lenovo,ThinkPad 13,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.18703241895261846,0.13265822784810127,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Acer,Aspire ES1-572,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.4264339152119701,0.0399662447257384,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Dell,Vostro 3568,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.08286919831223628,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Toshiba,Tecra X40-D-10G,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.13965087281795513,0.22970464135021096,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,Flex 5,2 in 1 Convertible,0.4698795180722893,0.0967741935483871,Windows 10,0.2518703241895262,0.13924050632911392,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Acer,Chromebook 14,Notebook,0.4698795180722893,0.0,Chrome OS,0.24688279301745636,0.026329113924050632,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core N3060,0.011764705882352941,0.0,Flash Storage,No,Intel,HD Graphics 400
HP,250 G6,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.2917705735660848,0.06160337552742616,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Latitude 5480,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2269326683291771,0.16079493670886078,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,EliteBook 850,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.28678304239401503,0.29130801687763713,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5555555555555555,Core i5 6300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,Thinkpad T460,Ultrabook,0.4698795180722893,0.03225806451612903,Windows 10,0.2518703241895262,0.15561181434599156,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.08431372549019608,0.0,SSD,No,Intel,HD Graphics 520
Asus,Pro P2540UA-XO0192R,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.4189526184538654,0.1140759493670886,Standard,0.0,0.0,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,ZBook 15,Workstation,0.6626506024096387,0.0967741935483871,Windows 7,0.47381546134663344,0.2340928270042194,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6296296296296297,Core i7 6700HQ,0.12156862745098039,0.0,SSD,No,Nvidia,Quadro M1000M
Acer,Aspire 3,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.07172995780590717,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Latitude 3380,Notebook,0.385542168674699,0.03225806451612903,Windows 10,0.23940149625935161,0.11392405063291139,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Acer,TravelMate P238-M,Notebook,0.385542168674699,0.03225806451612903,Windows 10,0.2269326683291771,0.08118143459915612,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
Samsung,Notebook 9,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.15461346633416462,0.24050632911392406,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Toshiba,Tecra A40-C-1E5,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.26433915211970077,0.14278481012658228,Standard,0.0,0.0,No,Yes,No,Intel,0.5185185185185185,Core i5 6200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
HP,EliteBook 820,Ultrabook,0.2891566265060242,0.03225806451612903,Windows 10,0.14214463840399005,0.18059071729957807,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Acer,Swift 3,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.27680798004987534,0.0779746835443038,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5555555555555555,Core i3 7100U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
Dell,Inspiron 7567,Gaming,0.6626506024096387,0.0967741935483871,Windows 10,0.4812967581047382,0.1368776371308017,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7300HQ,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce GTX 1050
Lenovo,ThinkPad Yoga,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.1695760598503741,0.3031223628691983,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,Yoga 510-15IKB,2 in 1 Convertible,0.6626506024096387,0.0967741935483871,Windows 10,0.3466334164588529,0.13248945147679325,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,AMD,Radeon R7 M460
Apple,"MacBook 12""",Ultrabook,0.22891566265060248,0.0967741935483871,Mac OS X,0.05735660847880302,0.16725738396624473,Standard,0.3791430881164107,0.4827586206896552,No,Yes,Yes,Intel,0.11111111111111108,Core M,0.24705882352941178,0.0,Flash Storage,No,Intel,HD Graphics 5300
Dell,Latitude 3580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.314214463840399,0.10734177215189873,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,Yoga 910-13IKB,2 in 1 Convertible,0.45783132530120496,0.0967741935483871,Windows 10,0.17206982543640897,0.19831223628691982,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Vostro 5568,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.09535864978902954,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.12156862745098039,0.0,SSD,No,AMD,Radeon R5 M420X
HP,ZBook 17,Workstation,0.6626506024096387,0.0967741935483871,Windows 10,0.6109725685785536,0.31913924050632914,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i7 7700HQ,0.12156862745098039,0.0,SSD,No,Nvidia,Quadro M2200
Asus,Pro P2540UA-XS51,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4189526184538654,0.15611814345991562,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,XPS 13,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.1496259351620948,0.22362869198312235,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,EliteBook 820,Netbook,0.2891566265060242,0.0967741935483871,Windows 10,0.14214463840399005,0.20506329113924052,Standard,0.0,0.0,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Toshiba,Satellite Pro,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.10227848101265823,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Samsung,Notebook 9,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.02992518703241898,0.22362869198312235,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Vostro 3568,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.37157107231920206,0.10393417721518987,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,AMD,Radeon R5 M420
Lenovo,Thinkpad T470s,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.15710723192019954,0.2843881856540084,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Latitude 3480,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.2668329177057357,0.0980590717299578,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.053316455696202525,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
